,index,x0,x1,sigma,c,t,w,iata,latitude,longitude,country,state,region,hub
502,502,0.6899454961545626,-2.133563979153477,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4708082284613437,SUU,38.2625,-121.92694444,US,CA,west,no
503,503,0.6937771853326731,-2.0347064305909934,0.09513709400966056,0.40054543273799814,230.83912658010712,0.795616328333911,VBG,34.72972222,-120.57583333,US,CA,west,no
504,504,0.6080287166728446,-1.6335890872206067,0.09513709400966056,0.40054543273799814,230.83912658010712,1.948840279686173,LCH,30.13111111,-93.22555556,US,LA,centre,no
505,505,0.5903996559505238,-1.5392949233441993,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6768461707191257,CPS,38.57138889,-90.15722222,US,MO,centre,no
506,506,0.6029003285860483,-1.379237787797979,0.09513709400966056,0.40054543273799814,230.83912658010712,0.5809845070670204,CRG,30.33638889,-81.51444444,US,FL,east,no
507,507,0.6440461601489009,-1.7963804357110968,0.09513709400966056,0.40054543273799814,230.83912658010712,0.5466023818878051,CVS,34.385,-103.32388889,US,NM,west,no
508,508,0.7513141948079693,-1.52902809779194,0.09513709400966056,0.40054543273799814,230.83912658010712,1.898645395710108,EAU,44.86444444,-91.48722222,US,WI,centre,no
509,509,0.8157638542852731,-1.9783576220920296,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1924273559864733,RSJ,48.63333333,-122.85,US,WA,west,no
510,510,0.8162251485155433,-1.8666260098536747,0.09513709400966056,0.40054543273799814,230.83912658010712,2.329995908581327,RKS,41.59638889,-109.06583333,US,WY,west,no
511,511,0.7174073469601034,-1.7398626756226638,0.09513709400966056,0.40054543273799814,230.83912658010712,1.584279015915246,WRL,43.9675,-107.95305556,US,WY,west,no
512,512,0.5846180348216224,-1.3836690042204907,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1378989227566296,DOV,39.12694444,-75.46444444,US,DE,east,no
513,513,0.641565003687708,-2.096990119862313,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7767701622663807,DAG,34.85388889,-116.78611111,US,CA,west,no
514,514,0.7221233179674316,-1.5502363656176406,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6313842064925999,DBQ,42.41,-90.71083333,US,IA,centre,no
515,515,0.6203948853139488,-1.6039857904384938,0.09513709400966056,0.40054543273799814,230.83912658010712,2.8361144432792194,SPS,33.98833333,-98.49194444,US,TX,centre,no
516,516,0.6344159475866696,-1.845986456014352,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5673658770737655,DDC,37.76166667,-99.965,US,KS,centre,no
517,517,0.7155046630937678,-1.7294432045586472,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5187010824124463,GBD,38.34722222,-98.86416667,US,KS,centre,no
518,518,0.7737236312956269,-1.8043055854569017,0.09513709400966056,0.40054543273799814,230.83912658010712,2.1654391304666842,GCK,37.92861111,-100.72972222,US,KS,centre,no
519,519,0.641897702105505,-1.5919278792582314,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9045330734098184,DEC,39.83416667,-88.86861111,US,IL,east,no
520,520,0.7865339818097102,-1.8641385189933863,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6204309954968865,DIK,46.79666667,-102.79638889,US,ND,centre,no
521,521,0.5457504858450506,-1.8024655268558787,0.09513709400966056,0.40054543273799814,230.83912658010712,2.9786121068777915,DRO,37.15,-107.75111111,US,CO,west,no
522,522,0.7014357748301945,-1.8179735769397078,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3439240749805526,EAR,40.72833333,-98.99888889,US,NE,centre,no
523,523,0.8315109782408922,-1.5961827860645958,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3446963182626708,HON,44.38361111,-98.22638889,US,SD,centre,no
524,524,0.734670990588778,-1.7723750211333724,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1373191119481014,HYS,38.84611111,-99.27416667,US,KS,centre,no
525,525,0.6234059621802086,-1.966737396819198,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5771121533426657,IGM,35.25666667,-113.94,US,AZ,west,no
526,526,0.6187282111489296,-1.713692365067276,0.09513709400966056,0.40054543273799814,230.83912658010712,1.8583979669817092,LBL,37.04444444,-100.96055556,US,KS,centre,no
527,527,0.7674389696423117,-1.645904356819666,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3605817289434314,MCK,40.20611111,-100.59,US,NE,centre,no
528,528,0.7956945143765505,-2.079019637992809,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9682103806803146,MUO,43.04361111,-115.87166667,US,ID,west,no
529,529,0.814669305493353,-2.1640891400939286,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6386845990646701,MWH,47.205,-119.31555556,US,WA,west,no
530,530,0.6584459678537131,-2.035491179063815,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3041300382105592,OGD,41.19638889,-112.01083333,US,UT,west,no
531,531,0.592293755251015,-1.9976009635875993,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5129881320075576,PRC,34.65,-112.42416667,US,AZ,west,no
532,532,0.7633206323839733,-1.8313003414861755,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7117386935516288,RIW,43.06444444,-108.45694444,US,WY,west,no
533,533,0.7557485866428567,-2.026756777203303,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2048171671579004,VEL,40.43888889,-109.51027778,US,UT,west,no
534,534,0.7598862485740702,-1.3574367470632114,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9737202259985346,DET,42.40666667,-83.00833333,US,MI,east,no
535,535,0.49243146536354954,-2.1001090286529296,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8958459308300015,NTD,34.12027778,-119.12,US,CA,west,no
536,536,0.6206225625730141,-1.8155403940894375,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5434307045748714,ROW,33.30166667,-104.53055556,US,NM,west,no
537,537,0.8417759780158982,-1.7090729414077157,0.09513709400966056,0.40054543273799814,230.83912658010712,1.461827606249764,INL,48.56305556,-93.40416667,US,MN,centre,no
538,538,0.5158225584964157,-1.930694669457875,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6386307674095009,DMA,32.16638889,-110.8825,US,AZ,west,no
539,539,0.6559014827556253,-1.6408372447409805,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5019711748415137,DPA,41.91555556,-88.24666667,US,IL,east,no
540,540,0.6850733795435069,-1.9424442934501263,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9450946004039622,AZ4,33.7875,-113.6425,US,AZ,west,no
541,541,0.648704883703648,-1.9266095267222298,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4664180545571874,L41,36.8125,-111.64666667,US,AZ,west,no
542,542,0.5905134986478693,-1.898691259692572,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9619126358090113,DRT,29.37416667,-100.92722222,US,TX,centre,no
543,543,0.6637578324156133,-1.6729424178738144,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1594465452349099,UIN,39.94416667,-91.19722222,US,IL,east,no
544,544,0.8098411309261951,-1.5722627241369047,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4222842546896628,ESC,45.72055556,-87.08666667,US,MI,east,no
545,545,0.7605278034449806,-1.5820048826606463,0.09513709400966056,0.40054543273799814,230.83912658010712,1.291536860733396,IMT,45.81555556,-88.11416667,US,MI,east,no
546,546,0.8226814600394339,-1.7526910241024047,0.09513709400966056,0.40054543273799814,230.83912658010712,1.344911903945682,DVL,48.11305556,-98.9075,US,ND,centre,no
547,547,0.780320751008024,-1.7270923988672109,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0933860274372376,JMS,46.93,-98.67833333,US,ND,centre,no
548,548,0.8332765964406836,-2.0770058860196072,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3287030672292186,EAT,47.39972222,-120.20777778,US,WA,west,no
549,549,0.7646755169209883,-1.5255488924250185,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3917852380634672,RHI,45.63138889,-89.4575,US,WI,centre,no
550,550,0.6170923236012202,-2.051480172041422,0.09513709400966056,0.40054543273799814,230.83912658010712,0.716589189967421,EDW,34.9,-117.86666667,US,CA,west,no
551,551,0.6395807290331709,-2.041937050933142,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9427284797429681,INS,36.58722222,-115.67333333,US,NV,west,no
552,552,0.6465630032447915,-1.4945731492686087,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9524234423132496,EKI,41.72222222,-85.99222222,US,IN,east,no
553,553,0.7086345560416933,-1.9716968682806473,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9427842000013574,EKO,40.82388889,-115.78972222,US,NV,west,no
554,554,0.6842405639337648,-1.6208517225523535,0.09513709400966056,0.40054543273799814,230.83912658010712,0.794143480392232,ELD,33.22055556,-92.81472222,US,AR,centre,no
555,555,0.7668172602659681,-1.897837709182387,0.09513709400966056,0.40054543273799814,230.83912658010712,2.020405048355524,LGU,41.7875,-111.855,US,UT,west,no
556,556,0.5054879501549955,-1.937288631630547,0.09513709400966056,0.40054543273799814,230.83912658010712,1.962499087360217,YUM,32.65666667,-114.60583333,US,AZ,west,no
557,557,0.6837595147067755,-2.0830202471277968,0.09513709400966056,0.40054543273799814,230.83912658010712,1.923084158836316,MOD,37.62694444,-120.95527778,US,CA,west,no
558,558,0.7837450814663378,-2.171910484870044,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1031396155567696,OTS,48.49916667,-122.66111111,US,WA,west,no
559,559,0.627460427477363,-1.3927943800896285,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7967127841709444,ESN,38.80277778,-76.06777778,US,MD,east,no
560,560,0.8437710762674241,-1.5392758188673406,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0962037625099377,SBM,43.77166667,-87.85222222,US,WI,centre,no
561,561,0.7157492893520103,-1.5788713723441306,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8168543887394253,FFO,39.82611111,-84.04833333,US,OH,east,no
562,562,0.5674995850718816,-1.5472424760867167,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3074017371000373,PAM,30.06972222,-85.57611111,US,FL,east,no
563,563,0.6229764524113981,-1.464404477177207,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0830302380322305,FFT,38.1825,-84.90472222,US,KY,centre,no
564,564,0.5682893097480983,-1.481325315490949,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0259884869555662,FHB,30.61194444,-81.46111111,US,FL,east,no
565,565,0.6855151941450895,-1.3460728696738422,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6044324156750069,MTN,39.32555556,-76.41388889,US,MD,east,no
566,566,0.43585385126300374,-1.8769446161004628,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0614954885810794,FHU,31.58888889,-110.34305556,US,AZ,west,no
567,567,0.7555448946742603,-1.3126028870330224,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7536801926684229,FID,41.25138889,-72.03166667,US,NY,east,no
568,568,0.5204859982938744,-1.421477012736062,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6847294609516533,GUF,30.29055556,-87.67166667,US,AL,centre,no
569,569,0.6727470275224579,-1.6004974666903844,0.09513709400966056,0.40054543273799814,230.83912658010712,2.0392055198903876,MQY,36.00888889,-86.52,US,TN,east,no
570,570,0.6020862073907282,-1.5352097288602338,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0610204642808956,PGR,36.06388889,-90.50916667,US,AR,centre,no
571,571,0.6014839190556879,-1.9121599989934588,0.09513709400966056,0.40054543273799814,230.83912658010712,1.294856996861793,SOW,34.26444444,-110.00416667,US,AZ,west,no
572,572,0.7932825449658625,-1.6095717195055923,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1882066229975508,FOD,42.5525,-94.18972222,US,IA,centre,no
573,573,0.6476161839129101,-1.9258621268218148,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9938280056549886,LRU,32.29083333,-106.92166667,US,NM,west,no
574,574,0.6508520727156692,-1.2427529455120419,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5441948698841896,FOK,40.84361111,-72.63222222,US,NY,east,no
575,575,0.7285636335580866,-1.2378992914107598,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7255216370536395,NPT,41.53083333,-71.2825,US,RI,east,no
576,576,0.6968393198398589,-1.4091700780673135,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0145970198322458,NY3,42.45,-75.01638889,US,NY,east,no
577,577,0.5266576287876706,-1.4620727389957755,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9151992843531976,FPR,27.49305556,-80.36777778,US,FL,east,no
578,578,0.7776393916804115,-2.1411836014026435,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2837360377664602,NUW,48.35222222,-122.65416667,US,WA,west,no
579,579,0.8453390812133833,-2.1316615791560865,0.09513709400966056,0.40054543273799814,230.83912658010712,1.257202621377143,WSX,48.66666667,-122.88333333,US,WA,west,no
580,580,0.6677547943107188,-2.1099280094150172,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6780590915443169,CNO,33.97083333,-117.64138889,US,CA,west,no
581,581,0.6884312319951424,-1.4382882886478374,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0067993279604068,FTY,33.77916667,-84.52138889,US,GA,east,no
582,582,0.8357274005011652,-2.116308257887969,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9511171190264768,FVO,45.24722222,-122.77,US,OR,west,no
583,583,0.7024164380810638,-1.2987425590136692,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1585509550607773,GON,41.32888889,-72.04638889,US,CT,east,no
584,584,0.6166404688483536,-1.361793508132762,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9767291560375554,GAI,39.16833333,-77.16611111,US,MD,east,no
585,585,0.6657524304797903,-1.9663530910565092,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4224153438794858,MVM,36.70972222,-110.23694444,US,AZ,west,no
586,586,0.6855146296271598,-1.8986595129532888,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9644183315007205,UXR,37.01555556,-110.19916667,US,UT,west,no
587,587,0.5329929641464128,-1.372473090815573,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7276904351244698,GED,38.68916667,-75.35888889,US,DE,east,no
588,588,0.7479463506096177,-1.2504201911308852,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7670031857211148,GFL,43.34444444,-73.60916667,US,NY,east,no
589,589,0.8044388466095684,-1.4625671631039128,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7802156857881715,MCD,45.86472222,-84.63722222,US,MI,east,no
590,590,0.5938558099538183,-1.8713926278333406,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7025719743680432,NYL,32.65666667,-114.60583333,US,AZ,west,no
591,591,0.6584184163854738,-1.4518367943271635,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0837379287094293,GSB,35.33972222,-77.96,US,NC,east,no
592,592,0.5411844140397144,-1.6476271347713636,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7573166852511033,GTU,30.67888889,-97.67944444,US,TX,centre,no
593,593,0.7248560625233516,-1.5457336020806927,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0523279792740396,GUS,40.64805556,-86.15222222,US,IN,east,no
594,594,0.8424800412743214,-1.4130277124642832,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8477014467549212,HAO,39.36444444,-84.52472222,US,OH,east,no
595,595,0.5133824494688871,-1.636280119674816,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9405579143070975,HBV,27.34944444,-98.73694444,US,TX,centre,no
596,596,0.8041775380999964,-1.1934603005871547,0.09513709400966056,0.40054543273799814,230.83912658010712,1.477450388710223,VWK,43.05083333,-73.86111111,US,NY,east,no
597,597,0.5135329238321205,-1.2716116173125667,0.09513709400966056,0.40054543273799814,230.83912658010712,2.0630588137951733,NKT,34.9025,-76.88138889,US,NC,east,no
598,598,0.7653806702841929,-1.6389680395124335,0.09513709400966056,0.40054543273799814,230.83912658010712,1.301345370435167,HIB,47.38861111,-92.83861111,US,MN,centre,no
599,599,0.8382572527741101,-1.7077927579103354,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8604810145923474,TVF,48.06611111,-96.185,US,MN,centre,no
600,600,0.7109323346634633,-1.973344022387417,0.09513709400966056,0.40054543273799814,230.83912658010712,1.175452745230284,HIF,41.12361111,-111.97194444,US,UT,west,no
601,601,0.5552383912078296,-1.95153533566823,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8115341474943717,HMN,32.85138889,-106.10166667,US,NM,west,no
602,602,0.588797561469023,-1.6782408990009743,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7956068549862203,HOT,34.47888889,-93.09611111,US,AR,centre,no
603,603,0.5283456892191454,-2.1134320747871542,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9692628036128947,NZY,32.69916667,-117.21444444,US,CA,west,no
604,604,0.7674908295225338,-1.7236502449059368,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7439095341854159,FCM,44.82722222,-93.45722222,US,MN,centre,no
605,605,0.8469778510089037,-1.6233530433504468,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0953570682838285,IOW,41.64027778,-91.54722222,US,IA,centre,no
606,606,0.6681872819114769,-1.4940620000991855,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7967040012789363,JZI,36.59277778,-86.47666667,US,TN,east,no
607,607,0.5764617813494108,-1.3506768623212062,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8826364346848834,MNZ,38.72194444,-77.51805556,US,VA,east,no
608,608,0.7860398086956409,-1.3939532050288586,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6466441591740177,NY4,44.67666667,-74.94833333,US,NY,east,no
609,609,0.5812339717958911,-1.50521821957662,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8560318744562564,OH5,39.24666667,-84.38888889,US,OH,east,no
610,610,0.6889728700506763,-1.826603220973941,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6666866758400309,PWA,35.53277778,-97.64916667,US,OK,centre,no
611,611,0.7838645117030654,-1.2697958887337841,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8156462119286203,PYM,41.90972222,-70.72944444,US,MA,east,no
612,612,0.7443213665143487,-1.6077359031510474,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7610112784512718,RAC,42.76111111,-87.81388889,US,WI,centre,no
613,613,0.6649309259010835,-1.651732340064101,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7203070775181906,ROG,36.37222222,-94.10694444,US,AR,centre,no
614,614,0.791423493420039,-1.398431267119651,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7827312879352558,RQR,45.42555556,-84.91333333,US,MI,east,no
615,615,0.4621408326671396,-1.392647449303635,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9690527695261278,TMB,25.64583333,-80.43194444,US,FL,east,no
616,616,0.7088751467038528,-1.2108848201796174,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7838742678278574,UBF,41.68805556,-69.99,US,MA,east,no
617,617,0.7468239433476213,-1.5943970913022831,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7745252347142951,UES,43.03833333,-88.23,US,WI,centre,no
618,618,0.5188032183508597,-1.4294358978441306,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0759552932506842,UST,29.95861111,-81.33888889,US,FL,east,no
619,619,0.4597960724282234,-1.3591318738604163,0.09513709400966056,0.40054543273799814,230.83912658010712,0.5482358166552376,VRB,27.6525,-80.41361111,US,FL,east,no
620,620,0.5655735109963307,-1.6407900595670093,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0694664104126026,WDG,36.37916667,-97.79083333,US,OK,centre,no
621,621,0.7529710983220651,-1.2614988345012799,0.09513709400966056,0.40054543273799814,230.83912658010712,0.715158710529775,WVL,44.53388889,-69.67583333,US,ME,east,no
622,622,0.6919015340369514,-1.6609980747484498,0.09513709400966056,0.40054543273799814,230.83912658010712,0.90646332288583,HRO,36.26166667,-93.15555556,US,AR,centre,no
623,623,0.47718400014891205,-1.4293589593204843,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7454535113409136,HST,25.48805556,-80.38416667,US,FL,east,no
624,624,0.4893252549664717,-1.8010989812453113,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0265582381640828,VCT,28.85111111,-96.91444444,US,TX,centre,no
625,625,0.7868649633109097,-2.0810643664175283,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7650791421012679,ID1,43.74194444,-111.09777778,US,ID,west,no
626,626,0.7726000128991881,-2.142345615764521,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9130074949642286,LMT,42.16305556,-121.73583333,US,OR,west,no
627,627,0.7302460782657586,-1.6644416483783822,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9776097397793018,STC,45.54527778,-94.05833333,US,MN,centre,no
628,628,0.8224001057477826,-1.4833997871099682,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1104025531022799,MI4,44.62527778,-86.20083333,US,MI,east,no
629,629,0.5143317918260468,-1.9818135517838327,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9669517639604945,IPL,32.83722222,-115.57472222,US,CA,west,no
630,630,0.637190559479461,-1.366336393910139,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2767335461410956,IPT,41.24222222,-76.92055556,US,PA,east,no
631,631,0.8002588274500293,-1.6458110810576447,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6927218232977613,IRK,40.0925,-92.54388889,US,MO,centre,no
632,632,0.8279021457173025,-1.5771331169656069,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1607915521321146,IWD,46.52555556,-90.13166667,US,MI,east,no
633,633,0.6399515602724692,-1.6386465879459704,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7926179021614207,JBR,35.83,-90.64833333,US,AR,centre,no
634,634,0.7441460140901348,-1.6111512654583535,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3311273574673115,JLN,37.14972222,-94.49777778,US,MO,centre,no
635,635,0.6175493323043344,-1.5499884942855606,0.09513709400966056,0.40054543273799814,230.83912658010712,1.262629182870499,TBN,37.74138889,-92.14055556,US,MO,centre,no
636,636,0.5546440706278015,-2.098314489849575,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6203447162389515,JZL,33.02333333,-118.58805556,US,CA,west,no
637,637,0.7789360823710161,-2.1651571403595624,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7931543833117459,MVW,48.47027778,-122.41055556,US,WA,west,no
638,638,0.7566111541133725,-2.1664597484643084,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8954778429337296,SSW,48.675,-123.17361111,US,WA,west,no
639,639,0.7657789722484679,-2.1588796796190897,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8492708936008406,XXV,48.50416667,-122.81388889,US,WA,west,no
640,640,0.5218872211454417,-1.4929009858654014,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1087420608406506,LAL,27.98888889,-82.01472222,US,FL,east,no
641,641,0.6228666198008432,-2.1223517041928175,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5505217021863587,MCE,37.28472222,-120.51277778,US,CA,west,no
642,642,0.44338079079353243,-1.6647392245513837,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7192286667492179,SGR,29.62222222,-95.65666667,US,TX,centre,no
643,643,0.6885335121614282,-2.0391429625988517,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6687352939621691,TVL,38.89416667,-119.99444444,US,CA,west,no
644,644,0.7836093542747697,-2.006864507685899,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7344717462970898,WMC,40.89777778,-117.80361111,US,NV,west,no
645,645,0.6392232667902951,-2.1014889982569516,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9450022783548109,MMH,37.63111111,-118.85138889,US,CA,west,no
646,646,0.717920460704645,-1.5161843623372153,0.09513709400966056,0.40054543273799814,230.83912658010712,0.4329016443324598,OSH,43.98388889,-88.55694444,US,WI,centre,no
647,647,0.49094699314758883,-2.0103435041929574,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9861131768003918,OXR,34.20111111,-119.20638889,US,CA,west,no
648,648,0.5628551082539728,-1.3943160219690982,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7094301844573947,SVN,32.01,-81.14583333,US,GA,east,no
649,649,0.822730449331755,-1.3052917584871357,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7885162579496994,LEW,44.0475,-70.28388889,US,ME,east,no
650,650,0.7387216323073355,-1.3072413923425708,0.09513709400966056,0.40054543273799814,230.83912658010712,0.4187350716745553,CGS,38.98055556,-76.92277778,US,MD,east,no
651,651,0.7279506970818351,-1.2799835074934305,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0354984599477337,LFI,37.08277778,-76.36083333,US,VA,east,no
652,652,0.5348843126033725,-1.692437584229063,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7651654032559778,LJN,29.03833333,-95.45694444,US,TX,centre,no
653,653,0.7891326241066412,-2.1600570413756968,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6698083486222113,BYW,48.57916667,-122.825,US,WA,west,no
654,654,0.7910315825918088,-2.160609556674212,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7938837542773716,ODW,48.25333333,-122.6725,US,WA,west,no
655,655,0.7948672763911101,-2.157436772044322,0.09513709400966056,0.40054543273799814,230.83912658010712,1.498704609570514,TIW,47.26805556,-122.57694444,US,WA,west,no
656,656,0.8219788215774477,-2.090422427345986,0.09513709400966056,0.40054543273799814,230.83912658010712,1.016850561195091,TWD,48.05,-122.8,US,WA,west,no
657,657,0.6067133781576693,-1.4403031362339098,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7536551177222045,SSI,31.15055556,-81.38944444,US,GA,east,no
658,658,0.6803206605686778,-2.080820374926889,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9936877036085174,LRO,37.83666667,-121.27222222,US,CA,west,no
659,659,0.5752160689186685,-1.4494244413161725,0.09513709400966056,0.40054543273799814,230.83912658010712,1.353281534629389,SSC,33.97277778,-80.47305556,US,SC,east,no
660,660,0.592981261193027,-1.4029474412901488,0.09513709400966056,0.40054543273799814,230.83912658010712,0.5994629285807388,LZU,33.97777778,-83.96222222,US,GA,east,no
661,661,0.8092303545694267,-1.5026128421160023,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7787179085743863,MBL,44.27388889,-86.25333333,US,MI,east,no
662,662,0.5942369549549249,-2.1350806792376154,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1100965407092056,MCC,38.66777778,-121.39944444,US,CA,west,no
663,663,0.6825025889258288,-1.5159204464230458,0.09513709400966056,0.40054543273799814,230.83912658010712,1.704572567622979,PAH,37.06111111,-88.7725,US,KY,centre,no
664,664,0.6955398770360252,-1.9546536645387846,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8075482936761026,MFH,36.835,-114.05527778,US,NV,west,no
665,665,0.5762353253705529,-1.965580344684106,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9328461289805035,MHV,35.06666667,-118.15,US,CA,west,no
666,666,0.45839132065304994,-1.34445070446223,0.09513709400966056,0.40054543273799814,230.83912658010712,1.177829876304513,NQX,24.57527778,-81.68916667,US,FL,east,no
667,667,0.7321692961888454,-1.6442896220553043,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9169369343270795,VYS,41.35194444,-89.15305556,US,IL,east,no
668,668,0.7921582742306192,-1.5542422685702542,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8962883263788912,MO2,38.5875,-90.99388889,US,MO,centre,no
